similes,y,endpoint
CCCCC(CC)COCC1CO1,0.0,NR-ER
CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,0.0,NR-ER
C=C(C)C(=O)OCC(C)O,0.0,NR-ER
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0.0,NR-ER
CCCCCCCCBr,0.0,NR-ER
CCCCCCCCCCCCO,0.0,NR-ER
C=CCCCCCCCCCC,0.0,NR-ER
CCCCCCCCCCCO,0.0,NR-ER
COCCOCCOCCO,0.0,NR-ER
CCCCCCCCCCCC,0.0,NR-ER
CC(C)CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,NR-ER
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C,1.0,NR-ER
C[N+](C)(C)CC(O)CCl,0.0,NR-ER
C=C(C)C(=O)NCCCN(C)C,0.0,NR-ER
OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0.0,NR-ER
C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,0.0,NR-ER
O=P(Cl)(Oc1ccccc1)Oc1ccccc1,0.0,NR-ER
CCCCCCCCC(CCCCCC)C(=O)O,0.0,NR-ER
Oc1ccc(Cc2ccccc2O)cc1,1.0,NR-ER
CCC(CO)CO,0.0,NR-ER
CC(C)(C)OC(=O)c1ccc(O)cc1,1.0,NR-ER
C=Cc1ccc(OC(C)=O)cc1,0.0,NR-ER
CC(C)CC(C)(N)C#N,0.0,NR-ER
CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C.O=C(O)CCC(=O)O,1.0,NR-ER
O=S(=O)([O-])c1ccc2cc(O)ccc2c1,0.0,NR-ER
CNC(=S)[S-],0.0,NR-ER
CC(C)COC(=O)CC(C(=O)OCC(C)C)S(=O)(=O)[O-],0.0,NR-ER
CC1(C)C(=O)N(Br)C(=O)N1Cl,0.0,NR-ER
CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,0.0,NR-ER
COCCO,0.0,NR-ER
COC(=O)Cl,0.0,NR-ER
CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,0.0,NR-ER
CC(=O)Nc1ccc(N)cc1,0.0,NR-ER
CC(=O)Nc1cccc(N)c1,0.0,NR-ER
Nc1cccc(N)c1,0.0,NR-ER
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.0,NR-ER
c1ccc(Nc2ccc3ccccc3c2)cc1,1.0,NR-ER
CC1=NN(c2ccccc2)C(=O)C1,0.0,NR-ER
CC1=CC[C@H]2C[C@@H]1C2(C)C,0.0,NR-ER
CCCCCCCCCCCCCCCCCCOCCO,0.0,NR-ER
COC(=O)C(C)O,0.0,NR-ER
CCNc1nc(NC(C)C)nc(SC)n1,0.0,NR-ER
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,0.0,NR-ER
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.0,NR-ER
CNC(=O)O/N=C/C(C)(C)S(C)(=O)=O,0.0,NR-ER
CCCc1ccc(N)cc1,0.0,NR-ER
CCCCc1nc2cccnc2n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1,0.0,NR-ER
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,0.0,NR-ER
C=C1C[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O,0.0,NR-ER
CC(C)COC(=O)C=Cc1ccccc1,0.0,NR-ER
O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,1.0,NR-ER
Oc1ccccc1Cc1ccccc1O,0.0,NR-ER
NC12CC3CC(CC(C3)C1)C2,0.0,NR-ER
CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1.0,NR-ER
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0.0,NR-ER
Fc1ccccc1,0.0,NR-ER
CC(O)C1CCCCC1,0.0,NR-ER
Cc1cccc(Nc2ccccc2C(=O)O)c1C,0.0,NR-ER
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1.0,NR-ER
C[N+](C)(C)CCCCCC[N+](C)(C)C,0.0,NR-ER
O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nncs3)CS[C@H]12,0.0,NR-ER
COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.0,NR-ER
CC(C)(C)c1ccc(CCC=O)cc1,0.0,NR-ER
CCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.0,NR-ER
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0.0,NR-ER
C1CC(COCC2CO2)CCC1COCC1CO1,0.0,NR-ER
COC(=O)CCCCCCCCC(=O)OC,0.0,NR-ER
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,0.0,NR-ER
COC(=O)CCCCCCCC(=O)OC,0.0,NR-ER
CCOC(=S)[S-],0.0,NR-ER
CCCCN(CCCC)C(=S)[S-],0.0,NR-ER
O=C(CCCN1CCC(C(=O)c2ccc(F)cc2)CC1)c1ccc(F)cc1,0.0,NR-ER
O=C(O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1,1.0,NR-ER
NC(=O)[C@@H]1C[C@]2(NC(=O)NC2=O)c2cc(F)ccc2O1,0.0,NR-ER
CCCCCCCCCCCCCCCCBr,0.0,NR-ER
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,1.0,NR-ER
CC(C)(C)C(=O)CC(=O)C(C)(C)C,0.0,NR-ER
CCCCC/C(=C/c1ccccc1)CO,0.0,NR-ER
O=[N+]([O-])c1ccc(CBr)cc1,0.0,NR-ER
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,0.0,NR-ER
CC(C)COC(=O)COc1ccc(Cl)cc1Cl,0.0,NR-ER
CCOC(=O)COc1ccc(Cl)cc1Cl,0.0,NR-ER
CCOC(=O)C=CC(=O)O,0.0,NR-ER
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,1.0,NR-ER
Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,0.0,NR-ER
O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,0.0,NR-ER
CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-],0.0,NR-ER
Cc1ccc(Br)cc1,0.0,NR-ER
OCCCCO,0.0,NR-ER
C(CCOCC1CO1)COCC1CO1,0.0,NR-ER
CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.0,NR-ER
CC(=O)OC(C)c1ccccc1,0.0,NR-ER
Cc1ccc(S(=O)(=O)[O-])c(C)c1,0.0,NR-ER
OCCCc1ccccc1,0.0,NR-ER
CCCCCCCCOC(=O)c1ccc(O)cc1,1.0,NR-ER
NCCNCCNCCNCCN,0.0,NR-ER
COc1ccc(Br)c(C)c1,0.0,NR-ER
O=[N+]([O-])c1ccc(S(=O)(=O)O)c([N+](=O)[O-])c1,0.0,NR-ER
O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,0.0,NR-ER
CN(C)c1ccc(N=O)cc1,1.0,NR-ER
CC(C)(C)OC(=O)c1cccc(N)c1,1.0,NR-ER
Cc1ccc2ccccc2c1C,0.0,NR-ER
Cc1ccc([N+](=O)[O-])cc1C,0.0,NR-ER
Cc1cccc([N+](=O)[O-])c1C,0.0,NR-ER
Cc1ccc([N+](=O)[O-])c(C)c1,1.0,NR-ER
Cc1cccc(C)c1[N+](=O)[O-],1.0,NR-ER
Cc1ccc(C)c([N+](=O)[O-])c1,0.0,NR-ER
Cc1cc(C)cc([N+](=O)[O-])c1,0.0,NR-ER
CCO[Si](CC)(OCC)OCC,0.0,NR-ER
CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,0.0,NR-ER
COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,0.0,NR-ER
CCC=O,0.0,NR-ER
O=C(O)CC(=O)O,0.0,NR-ER
COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,0.0,NR-ER
CC(=O)C(=O)O,0.0,NR-ER
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0.0,NR-ER
CCCCC(=O)O,1.0,NR-ER
O=C(O)Cc1ccccc1,0.0,NR-ER
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,0.0,NR-ER
O=C(O)c1cccnc1,0.0,NR-ER
O=[N+]([O-])[O-].[Na+],0.0,NR-ER
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,1.0,NR-ER
O=C(O)CN(CC(=O)O)CC(=O)O,0.0,NR-ER
CC(CCC(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1,1.0,NR-ER
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)C=CC(C)=C[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,0.0,NR-ER
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.0,NR-ER
Cc1ncc([N+](=O)[O-])n1CC(C)O,0.0,NR-ER
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.0,NR-ER
CC(C)NCC(O)COc1cccc2[nH]ccc12,0.0,NR-ER
O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.0,NR-ER
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,0.0,NR-ER
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,0.0,NR-ER
C=Cc1cccc(CCl)c1,0.0,NR-ER
C=Cc1ccc(C(C)(C)C)cc1,0.0,NR-ER
CCCCN,0.0,NR-ER
CC(C)[C@H](C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,0.0,NR-ER
N#CCC#N,0.0,NR-ER
CCNCC,0.0,NR-ER
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,1.0,NR-ER
CCCCCCCCCC(=O)N(C)C,0.0,NR-ER
C=CC(=O)[O-].C=CC(=O)[O-].[Zn+2],0.0,NR-ER
Nc1nc2nc[nH]c2c(=S)[nH]1,1.0,NR-ER
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](COC(=O)CN)NC(=O)C(Cl)Cl)cc1,0.0,NR-ER
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,0.0,NR-ER
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.0,NR-ER
C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C,0.0,NR-ER
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0.0,NR-ER
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0.0,NR-ER
CCCCOC(=O)c1ccc(O)cc1,1.0,NR-ER
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.0,NR-ER
CCCCCl,0.0,NR-ER
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,1.0,NR-ER
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.0,NR-ER
OCCBr,0.0,NR-ER
O=C([O-])CCCOc1ccc(Cl)cc1Cl,0.0,NR-ER
CCCCC/C=C\C=C\C(=O)OCC,0.0,NR-ER
CCCCCC[n+]1ccccc1.F[B-](F)(F)F,0.0,NR-ER
Clc1nnc(Cl)c2ccccc12,0.0,NR-ER
CC(C)CCCO,0.0,NR-ER
CC/C=C/CCCCCCCCCCOC(C)=O,0.0,NR-ER
C/C=C/C/C=C\CCCCCCCCOC(C)=O,0.0,NR-ER
C/C=C/C=C/CCCCCCCO,0.0,NR-ER
C=CC(=O)OCCCCOC(=O)C=C,0.0,NR-ER
O=[N+]([O-])/C=C/c1ccccc1,0.0,NR-ER
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,0.0,NR-ER
CCCCn1cc[n+](C)c1,0.0,NR-ER
CCCCCCI,0.0,NR-ER
Cc1cccc2c1cc1ccc3cccc4ccc2c1c34,0.0,NR-ER
CCCCCCCCCCCCCCCBr,0.0,NR-ER
CCOC(=O)CS,0.0,NR-ER
CCCOC(=O)C(C)O,0.0,NR-ER
CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0.0,NR-ER
CCCCCCC(C=O)=Cc1ccccc1,1.0,NR-ER
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1.0,NR-ER
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,0.0,NR-ER
CC(C)(C#N)/N=N/C(C)(C)C#N,0.0,NR-ER
CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,0.0,NR-ER
CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,0.0,NR-ER
CC/C=C\C#N,0.0,NR-ER
CC(C)S,0.0,NR-ER
CC(C)OCC1CO1,0.0,NR-ER
CC(C)OC(=O)Cc1ccccc1,0.0,NR-ER
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,0.0,NR-ER
CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1,0.0,NR-ER
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,0.0,NR-ER
OCCO[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.0,NR-ER
CCCCCCCCC1CO1,0.0,NR-ER
C[Se]CC[C@H](N)C(=O)O,0.0,NR-ER
CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,0.0,NR-ER
C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,0.0,NR-ER
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,0.0,NR-ER
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,0.0,NR-ER
CC/C=C\CC/C=C/CO,0.0,NR-ER
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,1.0,NR-ER
CCCCCCCCCCCCCCC1CO1,0.0,NR-ER
CC1CCC(C(C)(C)S)C(=O)C1,0.0,NR-ER
CCCC(C)C(=O)OCC,0.0,NR-ER
CCCc1ccc(O)c(OC)c1,0.0,NR-ER
OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO,0.0,NR-ER
OC[P+](CO)(CO)CO,0.0,NR-ER
c1ccc2[nH]c(-c3cscn3)nc2c1,1.0,NR-ER
Cn1c(=O)c2[nH]cnc2n(C)c1=O,1.0,NR-ER
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],0.0,NR-ER
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,0.0,NR-ER
Cc1ccc(S(N)(=O)=O)cc1,0.0,NR-ER
CON(C)C(=O)Nc1ccc(Cl)cc1,0.0,NR-ER
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,0.0,NR-ER
COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,0.0,NR-ER
CNC(=O)N(C)c1nc2ccccc2s1,1.0,NR-ER
O=C(O)c1cccc(C(=O)O)c1,0.0,NR-ER
O=C(O)c1ccccc1C(=O)O,0.0,NR-ER
O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,0.0,NR-ER
O=C(O)c1cccc(C(=O)O)c1C(=O)O,0.0,NR-ER
CC(C)OC(=O)c1cc(C(=O)OC(C)C)cc([N+](=O)[O-])c1,0.0,NR-ER
O=C(O)c1ccc(S(=O)(=O)O)cc1C(=O)O,0.0,NR-ER
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,0.0,NR-ER
CNC(=O)Oc1cc(C)cc(C(C)C)c1,0.0,NR-ER
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0.0,NR-ER
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,0.0,NR-ER
CCC(=O)c1ccc(Cl)cc1,0.0,NR-ER
Cc1cc(C)c(C(=O)O)c(C)c1,0.0,NR-ER
CC(C)C(=O)c1ccccc1,0.0,NR-ER
O=C(c1ccccc1)C1CCC1,0.0,NR-ER
CCCCCCOc1ccc(O)cc1,1.0,NR-ER
CCCC(CC)CCCCCCCN,0.0,NR-ER
C=C(C)C(=O)OCC,0.0,NR-ER
CCOS(C)(=O)=O,0.0,NR-ER
COP(=O)(O)OP(=O)(O)OC,0.0,NR-ER
CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,0.0,NR-ER
CCCCC(CC)COCCC#N,0.0,NR-ER
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,0.0,NR-ER
Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,0.0,NR-ER
C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,1.0,NR-ER
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.0,NR-ER
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,0.0,NR-ER
COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)[O-])n1,0.0,NR-ER
CCCSP(=S)(OCC)Oc1ccc(SC)cc1,0.0,NR-ER
Cc1cc(Cl)ccc1OCC(=O)[O-],0.0,NR-ER
O=C(CS)Nc1ccccc1,1.0,NR-ER
C[Si](C)(C)O[Si](C)(C)C,0.0,NR-ER
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1,0.0,NR-ER
COc1cc(C(=S)N2CCOCC2)ccc1O,0.0,NR-ER
CCC(C=O)CC,0.0,NR-ER
CC(=O)NC(=O)c1ccccc1O,0.0,NR-ER
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,1.0,NR-ER
Brc1cc(Oc2cc(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.0,NR-ER
O=C1C(I)=CC(=C(c2cc(I)c(O)c(I)c2)c2ccccc2C(=O)O)C=C1I,0.0,NR-ER
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](OC)(OC)OC,1.0,NR-ER
BrCc1cccc(Oc2ccccc2)c1,1.0,NR-ER
CC1(C)Cc2cccc(O)c2O1,0.0,NR-ER
SC1CCCCC1,0.0,NR-ER
O=S(=O)([O-])CCO,0.0,NR-ER
Cc1ccc(OC(=O)c2ccccc2O)cc1,0.0,NR-ER
C=CCOCC(O)CS(=O)(=O)[O-],0.0,NR-ER
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],1.0,NR-ER
COc1ccc(C)cc1N,0.0,NR-ER
C=C(C)C(=O)O,0.0,NR-ER
CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,0.0,NR-ER
O=C(O)c1cc(Br)c(O)c(Br)c1,0.0,NR-ER
CCCCC(CC)COC(=O)c1ccccc1,0.0,NR-ER
CCCCCC1CCCC(=O)O1,0.0,NR-ER
N#Cc1ccc(C(=O)O)cc1,0.0,NR-ER
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.0,NR-ER
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,0.0,NR-ER
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,0.0,NR-ER
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,0.0,NR-ER
N[C@@H]1C[C@H]1c1ccccc1,0.0,NR-ER
CNC(C)(C)Cc1ccccc1.CNC(C)(C)Cc1ccccc1,0.0,NR-ER
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,0.0,NR-ER
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,0.0,NR-ER
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,NR-ER
CCC(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0,NR-ER
C=CC(C)CCCC(C)(C)O,0.0,NR-ER
Cc1cccc(C#N)c1,1.0,NR-ER
CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1,0.0,NR-ER
Cc1ccccc1N,1.0,NR-ER
NCc1cccc(CN)c1,0.0,NR-ER
COC(=O)CCC(=O)OC,0.0,NR-ER
COP(=O)(O)OC,0.0,NR-ER
CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,0.0,NR-ER
CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1,0.0,NR-ER
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,0.0,NR-ER
Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,0.0,NR-ER
NC(=S)Nc1cccc2ccccc12,0.0,NR-ER
c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,0.0,NR-ER
c1ccc2ccccc2c1,0.0,NR-ER
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0.0,NR-ER
CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,1.0,NR-ER
CS(=O)(=O)OCCCCOS(C)(=O)=O,1.0,NR-ER
NCCNc1cccc2ccccc12,0.0,NR-ER
O=C(O)Cc1cccc2ccccc12,0.0,NR-ER
NC(=O)Cc1cccc2ccccc12,0.0,NR-ER
CCCSSCCC,0.0,NR-ER
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)C(O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,0.0,NR-ER
O=C(CCCCCCCCCCCCC1CCCC1)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CCCCCCCCCCCCC3CCCC3)cc2)cc1,0.0,NR-ER
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,0.0,NR-ER
CC1(C)NC(=O)NC1=O,0.0,NR-ER
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.0,NR-ER
NCCCN(CCO)CCO,0.0,NR-ER
Nc1ccccn1,0.0,NR-ER
CCOc1ccc(OCC)c(Cl)c1,0.0,NR-ER
O=C([O-])C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1,0.0,NR-ER
NC(=O)C(Cl)(Cl)Cl,1.0,NR-ER
Nc1nc(-c2ccccc2)cs1,1.0,NR-ER
C(=C(c1ccccc1)c1ccccc1)c1ccccc1,1.0,NR-ER
CCOCCOC(C)=O,0.0,NR-ER
CCCCCCBr,0.0,NR-ER
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,1.0,NR-ER
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,1.0,NR-ER
CCNCCO,1.0,NR-ER
C1CCCCC1,0.0,NR-ER
Nc1cc(S(=O)(=O)O)ccc1O,0.0,NR-ER
Clc1ccccc1-c1ccccc1Cl,1.0,NR-ER
CCCCOCCCC,0.0,NR-ER
O=C1c2ccccc2C(=O)c2cc(S(=O)(=O)[O-])ccc21,0.0,NR-ER
CC(=O)Oc1ccc(C(C)=O)cc1,0.0,NR-ER
CCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,0.0,NR-ER
CCCCn1cc[n+](C)c1C,0.0,NR-ER
CN(C)N=O,0.0,NR-ER
CCN(CC)N=O,1.0,NR-ER
OC(O)C(Cl)(Cl)Cl,0.0,NR-ER
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,0.0,NR-ER
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0.0,NR-ER
Nc1cc(Cl)cc(C(=O)O)c1Cl,0.0,NR-ER
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0.0,NR-ER
CCCn1cc[n+](C)c1.F[B-](F)(F)F,0.0,NR-ER
CCCn1cc[n+](C)c1C,0.0,NR-ER
CCC(C)(CCCC(C)C)OC(C)=O,0.0,NR-ER
CC/C=C\CCOC(C)=O,0.0,NR-ER
Cc1ccccc1C(=O)O,0.0,NR-ER
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,0.0,NR-ER
